bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,35e66b78-8798-47a0-9a97-a56ccff45429,2136,,,"[14.6, 26.5]",3857262,55,,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,António João Pereira Albuquerque Tavares Silva,143854.0,Left Center Back,109,South Korea,791,['949b8153-4c91-4fa5-9a8c-b7c62f67653f'],33,,,,,,,,,,,,,,,,,Portugal,780,00:10:33.811,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,61f1b110-13dc-4775-b610-c6e7057bd064,2294,,,"[18.8, 8.2]",3857262,60,,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jin-Su Kim,40538.0,Left Back,116,Portugal,780,['30b55151-1b5e-4c15-b9c8-f4afa6ec000f'],40,,,,,,,,,,,,,,,,,South Korea,791,00:15:40.692,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,36c8afaf-01c2-4c77-b96f-27740612558c,2389,,,"[104.6, 20.0]",3857262,62,,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,João Mário Naval da Costa Eduardo,4272.0,Left Wing,117,Portugal,780,,16,,,,,,,,,,,,,,,,,Portugal,780,00:17:16.228,Block,
,,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,0aebb33a-04f8-4478-9602-2fc48ae36d96,2455,,,"[20.1, 34.0]",3857262,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,João Maria Lobo Alves Palhinha Gonçalves,12169.0,Right Center Midfield,120,South Korea,791,['d26da2e2-2be4-47a0-9bae-9ec1735e3242'],35,,,,,,,,,,,,,,,,,Portugal,780,00:20:35.164,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,d9d49ec0-8899-43a5-8a69-833f6010835f,2603,,,"[6.6, 30.2]",3857262,69,,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,João Pedro Cavaco Cancelo,7005.0,Left Back,142,South Korea,791,['cb12bccf-6060-4906-ada8-9727e45e021a'],50,,,,,,,,,,,,,,,,,Portugal,780,00:24:50.262,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,96196c49-19f7-4742-8569-58601db3905b,2739,,,"[72.1, 14.3]",3857262,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jin-Su Kim,40538.0,Left Back,152,Portugal,780,['7b1a5705-3982-4e6a-bb8f-1e73eb96f250'],9,,,,,,,,,,,,,,,,,South Korea,791,00:31:09.363,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,3455fdc7-6404-4148-9359-1decb5fce9e1,2745,,,"[113.2, 45.9]",3857262,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Jorge Luz Horta,10868.0,Right Wing,152,Portugal,780,,19,,,,,,,,,,,,,,,,,Portugal,780,00:31:19.924,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,a7d2170f-34ed-4a71-94eb-5e274804fc2d,2817,,,"[36.9, 77.7]",3857262,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,In-Beom Hwang,23763.0,Right Center Midfield,161,Portugal,780,,43,,,,,,,,,,,,,,,,,South Korea,791,00:34:43.349,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,844d71c2-19c5-47e8-94cc-18710397abf7,2839,,,"[15.7, 41.3]",3857262,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Woo-Young Jung,5618.0,Center Defensive Midfield,161,Portugal,780,['a595343e-18f2-41bc-91b2-df436ea31ac7'],14,,,,,,,,,,,,,,,,,South Korea,791,00:35:14.761,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,ffee6aea-067c-4a2d-94a4-3542983c8341,2841,,,"[16.1, 42.4]",3857262,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kyung-Won Kwon,40564.0,Right Center Back,161,Portugal,780,,14,,,,,,,,,,,,,,,,,South Korea,791,00:35:14.937,Block,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,061385eb-bdd0-4ec9-9e79-ff89bf14b69d,3014,,,"[92.2, 57.3]",3857262,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jun-Ho Son,40558.0,Left Defensive Midfield,172,Portugal,780,['46658898-c21a-4133-85dc-2f69e41ddb4c'],41,,,,,,,,,,,,,,,,,South Korea,791,00:39:41.517,Block,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,74d97d68-6b96-4620-8138-112d06cbe962,3019,,,"[9.0, 16.0]",3857262,84,,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Pedro Cavaco Cancelo,7005.0,Left Back,173,South Korea,791,['6136ea15-974d-4744-84d2-c3a2cc7931e6'],45,,,,,,,,,,,,,,,,,Portugal,780,00:39:45.787,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,d5b941b5-7244-447a-bc44-4762c1e61b0a,3180,,,"[4.1, 54.3]",3857262,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Woo-Young Jung,5618.0,Right Center Back,183,Portugal,780,['8d0743aa-91b8-45da-83be-bc4ccb3cd2fd'],33,,,,,,,,,,,,,,,,,South Korea,791,00:43:33.566,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0ef93b11-0a85-4192-80c5-b2c49e0805d9,3226,,,"[38.6, 3.8]",3857262,89,,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jin-Su Kim,40538.0,Left Back,183,Portugal,780,,21,,,,,,,,,,,,,,,,,South Korea,791,00:44:21.886,Block,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,61f2e238-1c4f-4874-be34-5fbab29697d1,3227,,,"[81.5, 76.4]",3857262,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Diogo Dalot Teixeira,16028.0,Right Back,183,Portugal,780,,22,,,,,,,,,,,,,,,,,Portugal,780,00:44:22.024,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,e4b09e40-f5ce-44b6-92bb-23c13dbbec2f,3234,,,"[7.3, 53.7]",3857262,89,,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moon-Hwan Kim,40672.0,Right Back,184,Portugal,780,['03741496-9ace-4727-91d2-c83d00c71d10'],41,,,,,,,,,,,,,,,,,South Korea,791,00:44:41.100,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,48228c50-9627-4fa5-9764-915cc2b538f8,3338,,,"[54.9, 76.4]",3857262,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Diogo Dalot Teixeira,16028.0,Right Back,191,South Korea,791,['b1a21a45-2645-4ff9-a274-d876c39a0676'],37,,,,,,,,,,,,,,,,,Portugal,780,00:50:37.399,Block,
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,621695b3-3415-4879-9737-434b8638d9b0,272,,,"[8.5, 56.1]",3857262,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,8,South Korea,791,,23,,,,,,,,,,,,,,,,,Portugal,780,00:06:23.972,Clearance,True
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,9cd9ec57-9264-4b91-85ca-fa8aae9a8d83,273,,,"[15.7, 73.0]",3857262,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,José Diogo Dalot Teixeira,16028.0,Right Back,8,South Korea,791,,25,,,,,,,,,,,,,,,,,Portugal,780,00:06:25.284,Clearance,True
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,e14be298-8f10-413a-a1e6-b5c871924b78,307,,,"[33.5, 6.4]",3857262,7,,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,António João Pereira Albuquerque Tavares Silva,143854.0,Left Center Back,8,South Korea,791,"['b096df13-7e22-46b8-a2bb-e7621e4ca202', 'fa8fab69-eb77-44c9-a7a2-5f6c6529463e']",4,,,,,,,,,,,,,,,,,Portugal,780,00:07:04.583,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,1b1da6f2-64c7-4bb9-9a4c-4e8887b452e2,366,,,"[12.5, 35.2]",3857262,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,11,South Korea,791,['5d6abcde-6947-46b8-b0a7-0a6525b0270f'],35,,,,,,,,,,,,,,,,,Portugal,780,00:08:35.329,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,8c78c4b2-a5c1-4b31-ab9c-2c8bdfa0763b,538,,,"[43.0, 75.5]",3857262,12,,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,In-Beom Hwang,23763.0,Right Center Midfield,18,South Korea,791,,43,,,,,,,,,,,,,,,,,South Korea,791,00:12:43.856,Clearance,True
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,2c7a3870-4655-4f76-a81d-28f10483e599,628,,,"[29.8, 16.5]",3857262,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,João Pedro Cavaco Cancelo,7005.0,Left Back,20,South Korea,791,"['0344e017-4a53-43f7-be71-06050df933e3', 'e46e3490-f87b-4153-be25-8540b749ef5b']",5,,,,,,,,,,,,,,,,,Portugal,780,00:15:05.463,Clearance,True
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,0c75eec1-7be9-4859-a192-9cbf41ceb661,798,,,"[6.2, 46.9]",3857262,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,29,South Korea,791,['42328236-604d-4dca-9391-3989cd9f660a'],34,,,,,,,,,,,,,,,,,Portugal,780,00:20:34.437,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,c0c402bb-f36b-497d-a695-c58cb01210b7,915,,,"[5.9, 35.6]",3857262,22,,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Young-Gwon Kim,5604.0,Left Center Back,30,Portugal,780,['8328e7d4-14c4-485e-a7c9-3df5852268dd'],50,,,,,,,,,,,,,,,,,South Korea,791,00:22:50.386,Clearance,True
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,59fa45b5-66f9-4fcb-8f8a-3997089f54ad,1015,,,"[10.7, 47.9]",3857262,26,,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,35,South Korea,791,['c37be968-a0d0-492f-9a6b-c195aee1b542'],10,,,,,,,,,,,,,,,,,Portugal,780,00:26:10.380,Clearance,True
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,a17313b7-86da-4334-bbac-cfdfaaf8d4a5,1026,,,"[42.4, 18.1]",3857262,27,,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jin-Su Kim,40538.0,Left Back,37,Portugal,780,['50f35d50-6cda-4e0b-bb67-bcf6f5515203'],52,,,,,,,,,,,,,,,,,South Korea,791,00:27:52.112,Clearance,True
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,081bf9c2-08b8-42ba-a9b5-90e4274071fe,1285,,,"[3.1, 52.4]",3857262,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Moon-Hwan Kim,40672.0,Right Back,46,Portugal,780,['e74c6cfa-6e14-4aa6-ad35-7e7e757e68dd'],31,,,,,,,,,,,,,,,,,South Korea,791,00:34:31.021,Clearance,True
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,5f471cfa-8f38-452f-8ef6-e4dbad58bba3,1436,,,"[43.8, 71.9]",3857262,38,,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moon-Hwan Kim,40672.0,Right Back,65,Portugal,780,"['60bfa19f-b02c-4b69-b4af-85424f397774', 'ed1ac85e-7242-4837-b756-81a0df101e30']",16,,,,,,,,,,,,,,,,,South Korea,791,00:38:16.876,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,8e2a9769-a78d-47c7-ae36-30dd56c01496,1555,,,"[23.4, 4.1]",3857262,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jin-Su Kim,40538.0,Left Back,84,Portugal,780,,30,,,,,,,,,,,,,,,,,South Korea,791,00:41:30.955,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,ed091317-8c34-4018-8e54-b20e41c955a9,1560,,,"[10.8, 33.2]",3857262,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Woo-Young Jung,5618.0,Center Defensive Midfield,84,Portugal,780,['f798ab9d-a44c-4014-a1cd-4b40c2dc1c4d'],34,,,,,,,,,,,,,,,,,South Korea,791,00:41:34.757,Clearance,True
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,78d5057a-5b82-416f-9a3a-20e52b7736d3,1662,,,"[20.3, 20.7]",3857262,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Pedro Cavaco Cancelo,7005.0,Left Back,90,South Korea,791,"['0b006173-dad3-4a2e-833c-9ee76e7203ba', '245575f1-c6f5-4374-be7a-5bfb2f0dd4d9']",12,,,,,,,,,,,,,,,,,Portugal,780,00:45:12.950,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,7e17e06e-efd0-4496-9b27-2ec63352ef02,1666,,,"[25.2, 27.0]",3857262,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,António João Pereira Albuquerque Tavares Silva,143854.0,Left Center Back,90,South Korea,791,['a6e184c8-0554-4607-94c7-00147c1f2b56'],15,,,,,,,,,,,,,,,,,Portugal,780,00:45:15.236,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,e9c455fa-abe6-4d57-8a98-b450d97d7650,1703,,,"[4.2, 38.3]",3857262,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Young-Gwon Kim,5604.0,Left Center Back,92,Portugal,780,['15523ded-30df-4d40-aa7a-8e8d57ced214'],50,,,,,,,,,,,,,,,,,South Korea,791,00:46:50.259,Clearance,True
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,697a9646-a76f-43b6-b129-aefc4a093be8,1888,,,"[15.5, 55.0]",3857262,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Woo-Young Jung,5618.0,Center Defensive Midfield,99,Portugal,780,['24a69a26-fd32-41bc-bdfd-fc702129c2e8'],12,,,,,,,,,,,,,,,,,South Korea,791,00:04:12.267,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,62d931ad-8b2d-46ea-99f8-a9b3e17729f7,2039,,,"[19.9, 48.4]",3857262,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rúben Diogo Da Silva Neves,9927.0,Center Defensive Midfield,102,South Korea,791,['d5f967db-99ec-4305-8bba-c51501877254'],31,,,,,,,,,,,,,,,,,Portugal,780,00:07:31.821,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,94eef109-d567-4921-9f7b-db64660549fe,2106,,,"[9.6, 41.2]",3857262,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kyung-Won Kwon,40564.0,Right Center Back,108,Portugal,780,['adc51886-7e8e-4e09-87dc-a928c1bb9ecd'],2,,,,,,,,,,,,,,,,,South Korea,791,00:10:02.236,Clearance,True
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,0f28ac72-154f-4a43-8169-e22ccc4c8c97,2139,,,"[6.1, 35.7]",3857262,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Rúben Diogo Da Silva Neves,9927.0,Center Defensive Midfield,110,South Korea,791,['2d9de76c-214a-4677-815e-531ab0dab56f'],11,,,,,,,,,,,,,,,,,Portugal,780,00:11:11.929,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,1893df8f-ee70-4784-bb97-bfacdfa1008f,2261,,,"[31.9, 63.2]",3857262,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Moon-Hwan Kim,40672.0,Right Back,114,South Korea,791,,53,,,,,,,,,,,,,,,,,South Korea,791,00:14:53.798,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,1703c19b-47bc-4986-9903-079e0ae341bc,2364,,,"[12.3, 58.8]",3857262,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kyung-Won Kwon,40564.0,Right Center Back,117,Portugal,780,['603bad54-d7c1-496b-a464-0fcde4739133'],53,,,,,,,,,,,,,,,,,South Korea,791,00:16:53.340,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,72dfa058-e9a6-4b7e-87d7-05a5609fb4d0,2388,,,"[14.3, 60.1]",3857262,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Heung-Min Son,3083.0,Right Wing,117,Portugal,780,,16,,,,,,,,,,,,,,,,,South Korea,791,00:17:16.219,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,a3077de5-ebb5-4c0f-99d0-3bca94e0aeea,2427,,,"[10.6, 28.0]",3857262,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jin-Su Kim,40538.0,Left Back,119,Portugal,780,['5c234302-8874-4084-b3b5-c8a44922a5a3'],43,,,,,,,,,,,,,,,,,South Korea,791,00:18:43.043,Clearance,True
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,758b33ff-e521-41dc-a786-af502d2f17c7,2447,,,"[20.8, 69.2]",3857262,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,120,South Korea,791,['bbde712c-edb1-4b58-ad8f-29245d195341'],27,,,,,,,,,,,,,,,,,Portugal,780,00:20:27.937,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,e8b3158d-4713-4719-8243-7cf072cc8d97,2509,,,"[14.5, 39.7]",3857262,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vitor Machado Ferreira,34639.0,Left Center Midfield,137,South Korea,791,,32,,,,,,,,,,,,,,,,,Portugal,780,00:21:32.359,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,103509c9-4fe0-461c-bc57-1eae61474f5c,2594,,,"[21.7, 49.4]",3857262,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,142,South Korea,791,['74b060e9-76eb-4741-8f52-f1c9626eb584'],41,,,,,,,,,,,,,,,,,Portugal,780,00:24:41.450,Clearance,True
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,56f6f1a9-4ecc-4cf3-9a21-87e99c33876b,2608,,,"[8.5, 35.3]",3857262,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,João Maria Lobo Alves Palhinha Gonçalves,12169.0,Center Defensive Midfield,143,South Korea,791,['75e99199-5ea4-4f17-b825-2996ddd349dd'],9,,,,,,,,,,,,,,,,,Portugal,780,00:26:09.392,Clearance,True
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,cfa34b71-5424-47cc-ab1d-8dd1d4b289e9,2662,,,"[35.3, 18.4]",3857262,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jin-Su Kim,40538.0,Left Back,150,Portugal,780,['7e58bb02-3edb-4c62-8cb2-714c4b3ea379'],49,,,,,,,,,,,,,,,,,South Korea,791,00:29:49.926,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,8f3190d6-649f-41a1-b30a-c3db4c1313ab,2744,,,"[7.3, 36.6]",3857262,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyung-Won Kwon,40564.0,Right Center Back,152,Portugal,780,['0e798c5d-ceae-48c0-a098-2014728665cb'],19,,,,,,,,,,,,,,,,,South Korea,791,00:31:19.499,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,ce17835b-2fe4-4825-816d-34907c527b81,2799,,,"[64.2, 68.0]",3857262,79,,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kang-In Lee,22740.0,Left Center Midfield,160,Portugal,780,,23,,,,,,,,,,,,,,,,,South Korea,791,00:34:23.873,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,7476792b-78b2-4aff-8383-8201160faf8b,2824,,,"[39.5, 38.7]",3857262,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,161,Portugal,780,['52d1d70d-674c-445e-b3ec-49dc67d221d2'],53,,,,,,,,,,,,,,,,,Portugal,780,00:34:53.717,Clearance,True
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,aa85b4a8-46eb-4403-97f8-558d75a8b1b1,2835,,,"[8.6, 43.4]",3857262,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Woo-Young Jung,5618.0,Center Defensive Midfield,161,Portugal,780,['456d3df5-c624-4c6b-9cc8-f117868a3965'],9,,,,,,,,,,,,,,,,,South Korea,791,00:35:09.397,Clearance,True
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,b293bb5e-cdd9-477d-bb49-94b2d769ee11,2891,,,"[61.2, 22.5]",3857262,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jin-Su Kim,40538.0,Left Back,166,South Korea,791,"['2d9957d7-1d59-4424-90ed-95a0ce1a54c1', 'dc76fe89-0e2c-44c1-ad4a-8158336b7cfe']",14,,,,,,,,,,,,,,,,,South Korea,791,00:37:14.825,Clearance,True
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,d3213d64-4740-4bd9-9558-64206062420d,2892,,,"[51.3, 27.6]",3857262,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyung-Won Kwon,40564.0,Left Center Back,166,South Korea,791,,17,,,,,,,,,,,,,,,,,South Korea,791,00:37:17.263,Clearance,True
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,aec99d61-5df5-4b93-a6db-3b2de440e0ef,2893,,,"[39.8, 39.7]",3857262,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,António João Pereira Albuquerque Tavares Silva,143854.0,Left Center Back,166,South Korea,791,,19,,,,,,,,,,,,,,,,,Portugal,780,00:37:19.679,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,ae4119f3-7466-4acf-b34c-ed2cce5da1f8,2948,,,"[14.5, 18.8]",3857262,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,António João Pereira Albuquerque Tavares Silva,143854.0,Left Center Back,167,South Korea,791,['fa7acf38-e3c3-4204-bf97-102f4c48b5e1'],32,,,,,,,,,,,,,,,,,Portugal,780,00:38:32.306,Clearance,True
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,86483afe-b530-471f-9393-1904a86f21af,3037,,,"[6.5, 45.1]",3857262,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Moon-Hwan Kim,40672.0,Right Back,176,Portugal,780,"['1190b972-60f2-4c7e-a6c9-5d72a3792050', '6cdd61c8-46ef-41ea-8b93-b2e995149d79']",59,,,,,,,,,,,,,,,,,South Korea,791,00:40:59.773,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,4df3d2d8-7e67-4e2a-a5a6-29a445a796e5,3225,,,"[38.6, 4.4]",3857262,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jin-Su Kim,40538.0,Left Back,183,Portugal,780,,21,,,,,,,,,,,,,,,,,South Korea,791,00:44:21.534,Clearance,True
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,cc240def-0032-4c3c-8130-063db5f01fb4,3238,,,"[4.7, 48.0]",3857262,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Moon-Hwan Kim,40672.0,Right Back,185,Portugal,780,"['21a91fb5-6da2-48d1-b67d-0f38f3a4ec44', 'c8ad80f4-b1be-4dbf-9c17-dfa0057800e9']",16,,,,,,,,,,,,,,,,,South Korea,791,00:45:16.296,Clearance,True
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,d4e11e79-afdc-4a9d-86bd-b6704ef82c28,3250,,,"[36.6, 22.8]",3857262,92,,True,True,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,In-Beom Hwang,23763.0,Right Defensive Midfield,187,Portugal,780,['fc527839-eb2c-4027-ad9f-809b62dd98ba'],43,,,,,,,,,,,,,,,,,South Korea,791,00:47:43.676,Clearance,True
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,88b5a7e3-4108-4c10-bf6b-46e5e1399155,3271,,,"[21.7, 70.4]",3857262,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moon-Hwan Kim,40672.0,Right Wing Back,188,Portugal,780,,9,,,,,,,,,,,,,,,,,South Korea,791,00:48:09.802,Clearance,True
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,7d3f5d47-d10f-4014-8a66-28a929b519c2,3280,,,"[15.1, 48.4]",3857262,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kyung-Won Kwon,40564.0,Left Center Back,188,Portugal,780,['d08dca9d-c5f1-4bc2-a7ba-7e301b00fcb3'],17,,,,,,,,,,,,,,,,,South Korea,791,00:48:17.382,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,81ef6e44-ba61-4738-b6ac-838cd70b2418,3281,,,"[23.7, 55.9]",3857262,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,In-Beom Hwang,23763.0,Right Defensive Midfield,188,Portugal,780,,18,,,,,,,,,,,,,,,,,South Korea,791,00:48:18.877,Clearance,True
